駅グループ名,駅グループ事業者,駅グループ路線名,駅グループ路線区別名,駅グループ路線正式区間,駅グループ路線運行系統,駅グループの路線ごとの並び順,駅名,駅名(正式)[id],駅の路線の事業者[id],駅の路線[id],駅の路線区別名[id],駅の路線の事業者[id],路線名(運行系統)[id],路線区別名(運行系統)[id],路線[正式区間][id],路線[運行系統][id],ナンバリング接頭辞,路線記号,ナンバリングハイフン,駅番号,路線(運行系統)ごとの並び順,駅カラー
,,,,,,,竹浦,竹浦,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,H,,26,22,#0068B7
,,,,,,,北吉原,北吉原,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,H,,25,23,#0068B7
,,,,,,,萩野,萩野,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,H,,24,24,#0068B7
,,,,,,,白老,白老,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,H,,23,25,#0068B7
,,,,,,,社台,社台,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,H,,22,26,#0068B7
,,,,,,,錦岡,錦岡,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,H,,21,27,#0068B7
,,,,,,,糸井,糸井,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,H,,20,28,#0068B7
,,,,,,,青葉,青葉,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,H,,19,29,#0068B7
,,,,,,,苫小牧,苫小牧,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,H,,18,30,#0068B7
,,,,,,,沼ノ端,沼ノ端,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,H,,17,31,#0068B7
,,,,,,,遠浅,遠浅,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,32,
,,,,,,,早来,早来,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,33,
,,,,,,,安平,安平,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,34,
,,,,,,,追分,追分,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,35,
,,,,,,,三川,三川,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,36,
,,,,,,,古山,古山,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,37,
,,,,,,,由仁,由仁,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,38,
,,,,,,,栗山,栗山,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,39,
,,,,,,,栗丘,栗丘,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,40,
,,,,,,,栗沢,栗沢,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,41,
,,,,,,,志文,志文,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,,,,42,
,,,,,,,岩見沢,岩見沢,北海道旅客鉄道株式会社,室蘭本線,,北海道旅客鉄道株式会社,室蘭本線,,1,1,,A,,13,43,#F39700
,,,,,,,東室蘭,東室蘭,北海道旅客鉄道株式会社,室蘭本線,室蘭支線,北海道旅客鉄道株式会社,室蘭本線,室蘭支線,1,1,,H,,32,1,#0068B7
,,,,,,,輪西,輪西,北海道旅客鉄道株式会社,室蘭本線,室蘭支線,北海道旅客鉄道株式会社,室蘭本線,室蘭支線,1,1,,M,,33,2,#0068B7
,,,,,,,御崎,御崎,北海道旅客鉄道株式会社,室蘭本線,室蘭支線,北海道旅客鉄道株式会社,室蘭本線,室蘭支線,1,1,,M,,34,3,#0068B7
,,,,,,,母恋,母恋,北海道旅客鉄道株式会社,室蘭本線,室蘭支線,北海道旅客鉄道株式会社,室蘭本線,室蘭支線,1,1,,M,,35,4,#0068B7
,,,,,,,室蘭,室蘭,北海道旅客鉄道株式会社,室蘭本線,室蘭支線,北海道旅客鉄道株式会社,室蘭本線,室蘭支線,1,1,,M,,36,5,#0068B7
,,,,,,,苫小牧,苫小牧,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,H,,18,1,#0068B7
,,,,,,,勇払,勇払,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,2,
,,,,,,,浜厚真,浜厚真,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,3,
,,,,,,,浜田浦,浜田浦,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,4,
,,,,,,,鵡川,鵡川,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,5,
,,,,,,,汐見,汐見,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,6,
,,,,,,,富川,富川,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,7,
,,,,,,,日高門別,日高門別,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,8,
,,,,,,,豊郷,豊郷,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,9,
,,,,,,,清畠,清畠,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,10,
,,,,,,,厚賀,厚賀,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,11,
,,,,,,,大狩部,大狩部,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,12,
,,,,,,,節婦,節婦,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,13,
,,,,,,,新冠,新冠,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,14,
,,,,,,,静内,静内,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,15,
,,,,,,,東静内,東静内,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,16,
,,,,,,,春立,春立,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,17,
,,,,,,,日高東別,日高東別,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,18,
,,,,,,,日高三石,日高三石,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,19,
,,,,,,,蓬栄,蓬栄,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,20,
,,,,,,,本桐,本桐,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,21,
,,,,,,,荻伏,荻伏,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,22,
,,,,,,,絵笛,絵笛,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,23,
,,,,,,,浦河,浦河,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,24,
,,,,,,,東町,東町,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,25,
,,,,,,,日高幌別,日高幌別,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,26,
,,,,,,,鵜苫,鵜苫,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,27,
,,,,,,,西様似,西様似,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,28,
,,,,,,,様似,様似,北海道旅客鉄道株式会社,日高本線,,北海道旅客鉄道株式会社,日高本線,,1,1,,,,,29,
,,,,,,,深川,深川,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,A,,24,1,#F39700
,,,,,,,北一已,北一已,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,2,
,,,,,,,秩父別,秩父別,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,3,
,,,,,,,北秩父別,北秩父別,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,4,
,,,,,,,石狩沼田,石狩沼田,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,5,
,,,,,,,真布,真布,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,6,
,,,,,,,恵比島,恵比島,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,7,
,,,,,,,峠下,峠下,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,8,
,,,,,,,幌糠,幌糠,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,9,
,,,,,,,藤山,藤山,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,10,
,,,,,,,大和田,大和田,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,11,
,,,,,,,留萌,留萌,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,12,
,,,,,,,瀬越,瀬越,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,13,
,,,,,,,浜中海水浴場,浜中海水浴場,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,14,
,,,,,,,礼受,礼受,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,15,
,,,,,,,阿分,阿分,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,16,
,,,,,,,信砂,信砂,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,17,
,,,,,,,舎熊,舎熊,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,18,
,,,,,,,朱文別,朱文別,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,19,
,,,,,,,箸別,箸別,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,20,
,,,,,,,増毛,増毛,北海道旅客鉄道株式会社,留萌本線,,北海道旅客鉄道株式会社,留萌本線,,1,1,,,,,21,
,,,,,,,旭川,旭川,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,A,,28,1,#F39700
,,,,,,,神楽岡,神楽岡,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,29,2,#AF579D
,,,,,,,緑が丘,緑が丘,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,30,3,#AF579D
,,,,,,,西御料,西御料,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,31,4,#AF579D
,,,,,,,西瑞穂,西瑞穂,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,32,5,#AF579D
,,,,,,,西神楽,西神楽,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,33,6,#AF579D
,,,,,,,西聖和,西聖和,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,34,7,#AF579D
,,,,,,,千代ヶ岡,千代ヶ岡,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,35,8,#AF579D
,,,,,,,北美瑛,北美瑛,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,36,9,#AF579D
,,,,,,,美瑛,美瑛,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,37,10,#AF579D
,,,,,,,美馬牛,美馬牛,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,38,11,#AF579D
,,,,,,,上富良野,上富良野,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,39,12,#AF579D
,,,,,,,西中,西中,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,40,13,#AF579D
,,,,,,,ラベンダー畑,ラベンダー畑,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,41,14,#AF579D
,,,,,,,中富良野,中富良野,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,42,15,#AF579D
,,,,,,,鹿討,鹿討,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,43,16,#AF579D
,,,,,,,学田,学田,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,F,,44,17,#AF579D
,,,,,,,富良野,富良野,北海道旅客鉄道株式会社,富良野線,,北海道旅客鉄道株式会社,富良野線,,1,1,,T,,30,18,#AF579D
,,,,,,,滝川,滝川,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,A,,21,1,#F39700
,,,,,,,東滝川,東滝川,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,22,2,#F19C9F
,,,,,,,赤平,赤平,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,23,3,#F19C9F
,,,,,,,茂尻,茂尻,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,24,4,#F19C9F
,,,,,,,平岸,平岸,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,25,5,#F19C9F
,,,,,,,芦別,芦別,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,26,6,#F19C9F
,,,,,,,上芦別,上芦別,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,27,7,#F19C9F
,,,,,,,野花南,野花南,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,28,8,#F19C9F
,,,,,,,島ノ下,島ノ下,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,29,9,#F19C9F
,,,,,,,富良野,富良野,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,30,10,#F19C9F
,,,,,,,布部,布部,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,31,11,#F19C9F
,,,,,,,山部,山部,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,32,12,#F19C9F
,,,,,,,下金山,下金山,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,33,13,#F19C9F
,,,,,,,金山,金山,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,34,14,#F19C9F
,,,,,,,東鹿越,東鹿越,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,35,15,#F19C9F
,,,,,,,幾寅,幾寅,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,36,16,#F19C9F
,,,,,,,落合,落合,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,T,,37,17,#F19C9F
,,,,,,,新得,新得,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,23,18,#8FC31F
,,,,,,,十勝清水,十勝清水,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,24,19,#8FC31F
,,,,,,,羽帯,羽帯,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,25,20,#8FC31F
,,,,,,,御影,御影,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,26,21,#8FC31F
,,,,,,,芽室,芽室,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,27,22,#8FC31F
,,,,,,,大成,大成,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,28,23,#8FC31F
,,,,,,,西帯広,西帯広,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,29,24,#8FC31F
,,,,,,,柏林台,柏林台,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,30,25,#8FC31F
,,,,,,,帯広,帯広,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,31,26,#8FC31F
,,,,,,,札内,札内,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,32,27,#8FC31F
,,,,,,,稲士別,稲士別,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,33,28,#8FC31F
,,,,,,,幕別,幕別,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,34,29,#8FC31F
,,,,,,,利別,利別,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,35,30,#8FC31F
,,,,,,,池田,池田,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,36,31,#8FC31F
,,,,,,,十弗,十弗,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,37,32,#8FC31F
,,,,,,,豊頃,豊頃,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,38,33,#8FC31F
,,,,,,,新吉野,新吉野,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,39,34,#8FC31F
,,,,,,,浦幌,浦幌,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,40,35,#8FC31F
,,,,,,,上厚内,上厚内,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,41,36,#8FC31F
,,,,,,,厚内,厚内,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,42,37,#8FC31F
,,,,,,,直別,直別,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,43,38,#8FC31F
,,,,,,,尺別,尺別,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,44,39,#8FC31F
,,,,,,,音別,音別,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,45,40,#8FC31F
,,,,,,,古瀬,古瀬,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,46,41,#8FC31F
,,,,,,,白糠,白糠,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,47,42,#8FC31F
,,,,,,,西庶路,西庶路,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,48,43,#8FC31F
,,,,,,,庶路,庶路,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,49,44,#8FC31F
,,,,,,,大楽毛,大楽毛,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,50,45,#8FC31F
,,,,,,,新大楽毛,新大楽毛,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,51,46,#8FC31F
,,,,,,,新富士,新富士,北海道旅客鉄道株式会社,根室本線,,北海道旅客鉄道株式会社,根室本線,,1,1,,K,,52,47,#8FC31F
